timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-27T19:31:36,codecarbon,326137bf-774f-4200-bc68-085a6d824e83,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0459301997907459,6.423628532505052e-09,1.398563159265701e-07,7.5,0.0,2.6014294624328613,9.458229081549992e-08,0,2.0045531460148312e-08,1.1462782227564825e-07,France,FRA,nouvelle-aquitaine,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.3,8,AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx,,,-0.6378,44.8442,6.937145233154297,machine,N,1.0
2025-04-27T19:33:29,codecarbon,37d2ffab-cd6e-4aea-9af8-ecd9c6964d21,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0404090997762978,5.561030137262187e-09,1.3761826341214464e-07,7.5,0.0,2.6014294624328613,8.302708253419648e-08,0,1.6207916970830126e-08,9.923499950502661e-08,France,FRA,nouvelle-aquitaine,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.3,8,AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx,,,-0.6378,44.8442,6.937145233154297,machine,N,1.0
2025-04-27T19:33:36,codecarbon,bd579f72-98bc-472e-be74-a00d6db2151a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0301480996422469,3.965689512335176e-09,1.3154028145701097e-07,7.5,0.0,2.6014294624328613,6.192874958893904e-08,0,8.837850677574922e-09,7.076660026651396e-08,France,FRA,nouvelle-aquitaine,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.3,8,AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx,,,-0.6378,44.8442,6.937145233154297,machine,N,1.0
2025-04-27T19:35:41,codecarbon,bc1e92aa-ddff-449d-8f64-7b190040e0b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0404870002530515,5.533027510011101e-09,1.366618291162254e-07,7.5,0.0,2.6014294624328613,8.32802082489555e-08,0,1.54550923454716e-08,9.873530059442712e-08,France,FRA,nouvelle-aquitaine,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.3,8,AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx,,,-0.6378,44.8442,6.937145233154297,machine,N,1.0
2025-04-27T19:36:38,codecarbon,5b357b81-df41-4e42-91da-97cac912495f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.020924400072544813,2.5187609912167527e-09,1.2037434681444717e-07,7.5,0.0,2.6014294624328613,4.2558749555610124e-08,0,2.38782321008435e-09,4.494657276569447e-08,France,FRA,nouvelle-aquitaine,,,Windows-10-10.0.22631-SP0,3.11.9,2.8.3,8,AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx,,,-0.6378,44.8442,6.937145233154297,machine,N,1.0
